ingresos_mensuales,edad,deudas_totales,numero_tarjetas,historial_crediticio,tasa_de_interes,mora_actual,moroso
1373,21,2137,0,Bueno,37.48346964878368,0,1
1357,20,6160,-4,Regular,16.858228191506825,0,1
601,35,1121,-5,Malo,26.049523286897664,1,0
532,-1,2678,-6,Malo,12.329228605174595,1,1
1407,52,5067,-1,Bueno,19.170327570180547,0,0
-316,41,5356,-1,Bueno,15.25380487661134,1,1
1179,36,7105,-1,Bueno,9.96849732837297,0,1
-438,25,5509,-4,Bueno,20.297656321639625,1,0
2269,15,6548,-2,Bueno,4.639181514902249,1,0
1690,30,3592,1,Regular,21.29454473173032,0,1
1939,25,-527,-5,Malo,22.690226844192047,0,0
-19,44,779,-2,Malo,26.832084346101446,0,1
399,17,3603,-2,Bueno,16.18601481814293,0,1
1826,27,4518,-2,Regular,29.923622765132393,1,0
900,38,2496,-2,Malo,20.888621677777483,0,0
106,22,2531,-6,Malo,13.637274201752387,0,0
329,24,2850,-1,Bueno,6.6612881225661615,1,1
1338,38,912,-1,Regular,20.54333114254915,1,0
763,52,2611,-4,Bueno,24.898359583395056,1,1
618,22,4244,-3,Malo,13.745682442922382,0,1
1650,41,6051,-3,Bueno,24.568978269906495,1,1
1116,19,2282,1,Malo,10.8565654033291,1,0
446,31,320,-3,Malo,21.95972585765225,0,1
1221,-13,2845,-6,Bueno,26.649172525348018,1,0
150,21,2981,-3,Malo,10.361685629358947,0,0
1146,28,7367,0,Bueno,11.304447002084931,0,1
-415,2,2617,-4,Bueno,18.60935902051841,1,1
1173,27,4237,-4,Bueno,12.26420599571749,0,0
509,28,5723,-3,Bueno,16.29093384993098,0,0
2175,34,1903,-5,Malo,34.339831379540385,0,0
1304,8,877,-3,Malo,16.37553030642864,0,1
435,38,4210,-3,Bueno,17.97806830594609,1,1
2638,18,3933,-3,Bueno,8.170775303108872,0,1
2086,26,4549,3,Regular,10.448831927923353,1,0
1273,-20,5766,-1,Bueno,24.081807613235306,1,1
2233,60,4322,-1,Bueno,14.936547494510256,1,0
695,20,3882,-1,Malo,39.615602453624504,0,1
2068,39,3291,-3,Bueno,17.038097048437862,0,0
1292,54,4066,0,Bueno,13.744526662297819,0,0
178,34,982,-3,Bueno,19.114272863985462,0,0
613,-2,2663,-2,Bueno,41.692495096799945,1,1
1605,6,2166,-4,Malo,26.348908541455636,1,1
2572,23,-455,-5,Malo,6.307752195976495,1,0
-505,6,2643,-1,Bueno,14.272861634876755,0,1
497,16,-1971,-7,Malo,27.15011470498754,1,0
769,22,6193,-1,Bueno,9.438159132514873,1,0
2229,33,7529,-1,Bueno,11.548790176770614,1,0
3192,50,219,0,Regular,5.229933601717013,0,1
125,24,5198,-1,Bueno,8.084501452423684,1,1
2686,49,4970,-1,Bueno,22.703415601741924,0,0
1548,13,2305,1,Regular,14.0244494344246,0,1
1955,20,4380,-4,Bueno,14.424251587682917,1,1
1450,18,3052,-4,Regular,10.316529349781455,0,0
1723,0,2760,-2,Regular,33.853413210285375,1,0
-1777,18,3807,-7,Bueno,18.696707397427303,0,0
972,39,1712,-3,Malo,19.900251058033305,0,1
1259,26,1823,-2,Bueno,29.880916874911907,0,1
1235,20,5044,-5,Bueno,17.972883558202355,0,0
981,27,3302,-8,Bueno,5.467602510799239,0,0
1148,9,2173,-3,Malo,6.019149372392772,1,0
2827,57,6455,-1,Bueno,24.660525206290657,0,0
999,22,3835,0,Regular,7.127356055180296,1,0
528,40,6194,-1,Bueno,21.60159874834838,1,0
1117,15,3095,-1,Malo,33.794966370238534,1,0
1130,35,7710,-3,Bueno,29.566681479101657,0,1
2594,25,7061,-1,Bueno,18.921116570032694,1,0
4,42,5502,-4,Bueno,8.486123846526258,1,0
1811,3,5669,-6,Bueno,26.155032560364155,1,1
1718,33,1884,-1,Malo,22.5714967803817,1,1
2571,77,4641,-3,Regular,18.734339055214775,1,1
1633,36,277,-3,Malo,16.615648606659754,0,0
2011,36,5465,-2,Bueno,10.48007254328408,1,0
1875,41,6061,-2,Bueno,16.994344918681136,1,1
407,10,764,-3,Malo,21.488136268527796,0,1
1327,12,7484,-1,Bueno,17.618168140943293,1,0
958,37,4846,-6,Bueno,12.63221700838867,0,1
1616,18,3316,-4,Bueno,6.6469109793654,0,0
272,53,6177,-5,Bueno,25.24216934990559,0,0
2778,45,4419,-1,Bueno,18.38201759557046,0,0
2673,34,4952,-3,Regular,21.164085316561597,1,1
450,7,4299,0,Bueno,30.528431097861425,0,1
370,10,3551,1,Bueno,16.057221489167667,0,1
2901,48,4743,-2,Bueno,17.47404216711076,0,1
489,11,1695,-5,Malo,18.6319943595007,1,0
220,22,5543,-2,Bueno,16.8561641674249,0,0
275,2,5347,-4,Malo,27.828183874263217,0,0
1459,28,5640,-5,Bueno,12.568627927500934,1,1
2231,32,1552,2,Regular,8.255382485945477,1,0
929,28,3479,-3,Bueno,1.2840776752901037,1,1
529,11,3889,-5,Malo,11.346594845366695,1,0
140,22,-1142,-2,Malo,21.879150515794695,1,0
1689,60,6002,-1,Bueno,7.400469560110854,1,0
2565,44,5256,-2,Bueno,18.994062381296388,1,1
2197,32,4904,-2,Bueno,17.194654080239133,1,1
854,35,2915,-5,Malo,11.1198636656937,0,1
-18,49,3773,-2,Bueno,6.5135944002937345,1,1
-1026,-1,2767,-3,Bueno,17.260243385868087,0,0
2167,37,3673,-1,Bueno,15.52226676254749,1,1
638,34,6088,-1,Bueno,17.65214051546032,0,0
715,24,3537,-3,Bueno,28.131626095120485,1,0
37,23,4055,-5,Bueno,12.017386081165029,1,0
1353,3,5969,-6,Malo,31.907359896941657,1,1
779,31,5509,-5,Malo,9.726086232128683,0,1
1266,11,3633,-5,Bueno,14.703627526773301,0,1
2223,38,5778,-2,Bueno,16.185302023039164,1,0
178,50,6700,-1,Bueno,8.592653608439242,0,1
1411,26,3139,-4,Malo,29.34514380817542,0,0
1261,15,-676,-5,Malo,13.752375204224908,0,0
-336,3,2270,-1,Bueno,14.617580060264356,0,1
2039,24,3485,-3,Bueno,22.808326280850938,0,1
762,56,2052,-1,Bueno,25.62877879437964,0,0
483,4,4674,-3,Malo,22.51305604653692,0,0
2547,28,4539,0,Regular,30.063864854556034,1,0
2676,8,3437,-3,Bueno,4.349166732868643,0,0
1200,24,3125,-1,Malo,30.81951821292901,0,0
1650,24,1023,-4,Bueno,22.945928249451768,0,0
1068,10,6452,-2,Bueno,16.20479887077419,0,1
794,13,3505,-2,Bueno,25.942203581080108,0,0
1743,19,2830,-7,Malo,23.184853880621887,1,1
-158,-5,3848,-2,Bueno,17.05543101918386,0,1
1920,-3,3235,-2,Bueno,24.54871871437066,1,1
-440,-26,3092,-5,Bueno,-4.294997570858513,0,0
2182,26,-144,1,Regular,18.099889640865754,0,1
1782,36,1113,-1,Malo,17.33497247667239,0,0
1607,17,3371,-2,Bueno,21.595967847015885,0,1
-554,13,1407,-2,Bueno,13.499030132113019,1,0
1658,35,889,2,Bueno,17.999648249292044,1,0
-150,28,2807,-1,Malo,29.313593651882513,1,1
68,-23,4663,-7,Bueno,25.833926292961145,1,1
1880,40,1960,-2,Regular,16.886784532954238,0,1
1469,31,6226,-3,Bueno,17.131691997288073,0,0
492,24,6025,-6,Bueno,7.023965139827787,1,1
1971,4,2973,-2,Bueno,9.217641129671186,1,1
879,39,5073,-3,Bueno,19.623477714456687,1,0
2111,37,2232,-2,Regular,6.18043337608298,1,1
1252,24,144,-1,Malo,12.888579520302114,0,0
3273,36,6955,-2,Bueno,9.566723764572853,0,0
541,40,2528,-13,Malo,19.36951167120646,1,0
555,76,3410,-4,Bueno,10.650701003865239,0,1
1102,14,2359,-3,Malo,19.099045605137924,1,1
1738,45,2639,1,Regular,7.807652160814504,0,0
2428,39,3956,-3,Bueno,13.529928458873268,1,1
-405,17,-339,-6,Malo,22.44923369079671,0,1
1074,52,4143,-5,Bueno,0.22118183602007813,1,0
1342,32,1754,-6,Bueno,15.819485286268682,0,0
1716,28,2629,-4,Bueno,10.87540264259304,0,0
503,16,1425,-3,Malo,25.736092789178002,1,1
3432,34,5760,-3,Bueno,12.891543743122506,1,1
1224,33,847,-1,Malo,4.376623729279009,1,1
-549,22,3650,-2,Malo,29.797529719224904,1,0
2351,44,5873,-1,Bueno,20.90482365211631,1,0
2018,6,3682,-4,Malo,28.024226630348473,1,0
-43,38,2125,-5,Malo,23.995404425117222,0,0
193,30,7386,0,Bueno,9.479605390542536,0,0
802,52,1400,-1,Malo,37.72279039484595,0,1
308,39,2831,-5,Bueno,23.775143418929478,0,0
152,22,2031,-6,Malo,30.202542661278276,0,0
94,26,2495,-6,Malo,11.563378560858418,0,1
1237,36,3195,0,Regular,12.044070989154033,0,1
-354,39,2251,-2,Bueno,22.91432621974051,0,1
1948,6,6843,-3,Bueno,25.364357731559366,0,0
991,9,663,1,Regular,8.822288164625267,1,1
-393,-3,2730,-4,Malo,37.71436271598725,0,1
2216,6,465,-2,Malo,19.0294960140586,0,1
933,54,3363,-5,Malo,7.361430477538993,1,1
2005,9,5507,-3,Bueno,18.824975490892356,0,0
2791,33,9536,-5,Bueno,5.184939381940258,0,0
953,21,7906,-2,Bueno,6.054566222487847,0,0
-1510,4,2040,-4,Bueno,25.64772509478286,1,0
1032,18,6607,1,Bueno,6.582570269690516,1,1
1149,45,6698,0,Bueno,-3.257262261786497,1,0
1075,50,5946,-3,Bueno,6.91243212471112,1,0
-160,-18,7555,-5,Bueno,1.183773394881316,1,1
1910,52,3045,-5,Bueno,16.682887620033476,0,0
427,-8,2568,-6,Malo,25.45974023439144,1,1
1084,26,3684,0,Bueno,29.907811591797063,1,1
1929,49,2169,-3,Bueno,11.78784528866485,0,0
515,53,6524,-3,Bueno,19.182757614707523,1,1
1831,30,2992,-3,Malo,17.63724693311521,0,0
564,-1,1562,-4,Malo,19.091695081412784,1,0
1576,69,4806,-5,Bueno,16.855637508348565,1,0
1379,38,6261,-2,Bueno,15.840318639167776,1,1
202,17,1638,-2,Malo,23.03243662454361,0,1
-1722,0,3572,-5,Bueno,29.76179422883626,1,1
2382,18,4066,1,Bueno,17.831524433108882,1,1
1071,9,4086,-4,Bueno,18.61313369782791,0,0
1241,-10,5667,-2,Bueno,20.218734556138816,0,1
1107,49,1691,-1,Malo,17.469439891636394,0,0
1998,35,2070,-5,Bueno,14.839621717768576,0,1
-369,41,5229,-1,Bueno,7.394061886343854,1,0
833,28,3138,-2,Malo,19.65819234370316,1,0
1299,46,3475,-1,Malo,24.774821644504552,1,1
222,54,1047,-3,Bueno,9.048574788692779,0,0
1603,48,6516,0,Bueno,13.911097486101042,0,0
634,35,5738,1,Bueno,6.567685268361833,1,1
1940,40,6673,-3,Bueno,31.204930634415987,1,1
2255,-1,409,-4,Regular,12.70454219561464,0,1
2405,31,5435,-2,Bueno,16.14140182408099,1,1
2293,18,6985,-4,Bueno,-2.9457275029570367,0,1
2056,33,1722,-4,Regular,23.024692781714528,0,1
1449,5,4248,-2,Bueno,32.32664555079278,1,0
2858,36,2035,-5,Bueno,32.68007562471954,1,0
657,18,2136,-1,Regular,13.167778619504478,1,1
2697,27,5452,-3,Regular,19.390334050914554,0,0
2064,26,2751,1,Bueno,10.498349835626147,0,0
1040,59,4197,-1,Bueno,9.228868741745996,1,0
1250,19,2392,-4,Malo,25.604287226431822,0,1
2612,52,6748,-4,Bueno,16.06684495374043,1,1
809,33,3602,-3,Bueno,-3.754744021367104,0,0
305,25,6098,0,Bueno,7.187595826206417,0,1
1006,24,4295,0,Bueno,21.81819541461851,0,0
2582,29,5684,-4,Malo,20.851306687539417,1,1
1252,28,5750,0,Bueno,5.580248626134123,1,0
898,28,6919,0,Bueno,19.98666617858553,1,0
687,25,7973,-2,Bueno,4.45898435748282,1,1
455,37,1763,-5,Malo,25.431223016609135,1,1
624,13,53,-4,Malo,24.150388607841645,0,0
1271,44,5571,-5,Bueno,4.920159874083755,1,0
-970,45,4785,-6,Bueno,17.479478776033314,1,0
1191,23,3395,-1,Bueno,30.41800122979918,1,0
1022,33,2188,-2,Bueno,25.706353804650533,1,0
50,31,64,-4,Malo,25.048474441870525,0,1
-126,10,662,-3,Malo,15.556725444312367,1,0
1514,41,1866,-3,Malo,15.510075030663359,1,0
1375,2,4452,-1,Bueno,3.9703165784616106,0,0
512,50,622,-5,Bueno,33.87533776073075,1,1
853,31,3682,-1,Bueno,18.033487415144045,1,1
359,15,2581,0,Malo,14.007613314295773,1,0
1295,21,4487,-2,Bueno,26.241670902816804,0,1
1548,16,1785,-5,Bueno,22.047266729712,0,1
1871,39,1660,-4,Regular,19.519531999510434,1,1
-881,38,4814,-4,Bueno,19.34777285605024,0,0
1331,0,-116,-1,Regular,11.115843583215732,0,1
1602,35,1054,-4,Malo,23.450278154614992,0,1
1279,32,5194,-6,Bueno,29.6865375246458,1,0
2015,23,7603,-4,Malo,2.542856992761757,1,0
303,32,2296,-4,Bueno,-1.160004603899221,0,1
2004,47,4839,-4,Bueno,13.012404812769084,1,0
-367,28,-433,-2,Malo,17.297505800382424,1,0
1773,25,-976,-5,Bueno,26.860092319144535,0,0
1866,31,1859,-2,Regular,21.181914781597484,0,0
-426,1,2758,-3,Bueno,13.32315127942585,0,0
628,-1,2959,-5,Malo,15.104039991989804,1,1
1990,47,4218,-6,Bueno,9.106463570575254,1,0
119,26,6104,-3,Bueno,-0.129912033658663,0,1
3067,21,-1978,2,Regular,20.06426109171037,1,0
1363,12,3795,-3,Malo,22.95012221547028,1,0
-73,56,4253,-2,Bueno,7.117015378582937,1,1
986,45,5126,-1,Bueno,-9.42284365065351,0,1
1920,23,4003,-4,Bueno,12.33702585831249,1,0
1230,48,4506,-3,Bueno,17.103430943565947,1,0
525,28,3900,-2,Bueno,1.5640691963374413,1,0
-414,35,5676,-2,Bueno,14.648257574765957,0,1
1142,24,1108,-2,Malo,23.345025626959917,0,0
2342,36,4924,-1,Bueno,22.533830280496016,1,0
967,37,4270,0,Bueno,0.6836907622353823,1,0
1063,10,3509,-4,Bueno,30.307637943936054,0,1
-409,59,5524,-3,Bueno,1.5150826880993558,0,0
108,38,1397,-4,Malo,23.482661282775034,0,0
799,6,3870,0,Bueno,25.548915722136776,0,0
2744,40,4885,-2,Bueno,24.687366790476453,1,0
-26,49,6740,0,Bueno,4.382376453453975,0,0
2596,40,2819,-1,Regular,17.499050031577962,0,1
945,6,3766,-4,Malo,8.674192022856396,0,0
407,42,7808,0,Bueno,8.58226045795534,0,1
20,29,970,-2,Bueno,10.446079494669537,0,1
1470,41,2388,-2,Malo,26.693682905632713,1,0
2923,39,2489,1,Regular,5.738227264704908,1,1
2680,20,6799,-2,Bueno,17.10496795528139,0,1
995,23,806,-4,Malo,8.650714806417605,1,1
1383,36,1985,-4,Bueno,31.882812445826918,0,0
207,31,910,-4,Malo,24.595182414242814,1,0
-5,13,5624,-3,Bueno,0.5762219460518079,0,0
1265,42,6387,-4,Bueno,7.6023495211102015,0,1
450,26,3337,-3,Bueno,16.360887947096742,0,0
-205,62,4987,-1,Bueno,17.584320905375037,1,1
586,33,650,-3,Regular,27.63890752262506,1,0
2831,19,4914,-2,Bueno,14.190874816010606,0,1
445,32,2606,-1,Malo,23.141008075486575,1,0
1110,74,4998,-1,Bueno,12.242539331935127,1,1
1533,20,4303,-1,Bueno,25.32390032160204,0,1
876,30,3509,-2,Bueno,8.107986936996223,0,1
2260,36,2708,-2,Regular,9.800435126252818,0,0
2567,35,121,-1,Malo,35.665856732291545,0,0
1129,42,517,-4,Bueno,21.305488044829822,1,0
1676,18,1065,-3,Bueno,24.68858069878739,1,0
1467,12,7614,-4,Bueno,23.95946885861108,0,1
694,22,3834,1,Bueno,18.370858517096696,1,0
-246,-4,1743,-1,Malo,18.48106288628862,0,1
655,48,4443,-1,Bueno,10.246621282504858,1,1
1104,22,1294,-2,Regular,5.890138226701859,1,0
1620,65,6534,-3,Bueno,19.397634159821717,1,0
1975,8,4994,-2,Bueno,18.21857805192991,0,1
1164,6,4880,-4,Bueno,15.9169574479786,1,0
1199,26,-616,-4,Malo,16.750248285339143,1,1
1213,19,6284,0,Bueno,15.280438019975678,1,0
1619,34,5868,-4,Bueno,15.004107208402477,0,1
-136,20,5186,-4,Bueno,14.364276918319142,1,0
865,35,1648,2,Regular,17.736069947459008,1,0
1276,54,1513,-2,Bueno,10.017840367943247,0,0
1441,42,4501,0,Bueno,14.544337492656913,0,0
1881,28,1581,-3,Regular,6.783121166194942,0,1
1741,62,4455,0,Bueno,6.946242446089091,1,0
1389,25,797,1,Regular,18.500708254057734,0,0
1375,41,6233,-8,Bueno,25.8803934645806,0,0
1486,34,4539,-1,Bueno,19.74010335172898,0,0
2262,11,5831,-3,Bueno,6.5225042651475444,1,1
1856,39,6427,-1,Bueno,11.87415131131169,0,1
28,53,389,-5,Malo,34.93548433947105,1,0
621,40,2411,-4,Bueno,6.457253687413461,1,1
249,26,5146,-1,Bueno,5.873722382441478,1,1
468,29,5550,-2,Malo,26.03125577255806,1,1
1526,45,1056,1,Regular,21.951294143288248,0,1
2464,28,729,-3,Regular,16.41348356050854,1,1
970,32,6537,-1,Bueno,17.383340544096903,1,0
420,57,3163,-2,Bueno,15.329865145215429,1,1
2592,0,6043,-2,Bueno,19.330355366873206,1,0
-311,19,1727,-4,Malo,19.607106703758927,1,0
-97,60,5536,-4,Malo,38.924345166565764,1,1
-154,19,2846,-3,Malo,20.109853513950483,0,1
108,42,5028,1,Bueno,4.121265908131049,0,0
1492,46,592,2,Regular,5.458577888977416,0,1
1837,40,4756,-1,Regular,13.872417544120086,0,1
1307,30,4568,-1,Bueno,2.04447483787607,1,0
2138,27,4713,-2,Bueno,19.25036698757125,1,0
2636,82,7023,-2,Bueno,19.0060260200358,1,1
-670,17,831,-1,Malo,27.962078848892894,0,1
3581,35,5254,-1,Bueno,21.479579525742206,1,0
1691,49,4600,-1,Bueno,15.324912968443986,1,0
792,22,4281,-2,Bueno,6.310819832564054,0,1
2879,23,228,0,Regular,10.167878774751369,0,1
2661,28,4303,-5,Bueno,4.362222104648032,0,1
611,-14,2498,-4,Malo,21.570082485886253,1,1
546,-17,2057,-4,Bueno,17.083436143390617,1,0
553,32,6689,-1,Bueno,22.366207985412704,0,0
802,45,3704,-1,Bueno,18.420362651339627,0,1
1782,23,5298,-4,Bueno,17.470617939172307,0,0
894,63,2451,-2,Bueno,21.499341871518688,0,0
1937,21,-595,1,Regular,12.831255614124743,1,1
1757,9,5639,-1,Bueno,-3.0985866393249397,0,1
2137,23,1211,-6,Malo,21.916678567541233,1,0
1557,12,2340,-6,Malo,25.193644094628173,1,1
717,21,1097,-3,Malo,11.475131932728878,0,0
1545,19,246,1,Regular,8.520493756836924,0,0
-690,-2,4925,-3,Bueno,24.805460754345347,1,1
1887,17,-1555,-1,Regular,14.625619427440729,0,0
1142,19,4485,-3,Malo,23.424387135455035,1,0
-159,43,5958,-5,Bueno,21.539614248957697,1,0
1510,22,2912,0,Regular,14.253307126100731,0,1
770,20,500,-1,Malo,32.16394447212415,0,1
2229,75,2685,-3,Bueno,15.890035451786263,1,1
1572,42,939,-2,Regular,14.577736701260047,1,0
655,29,1835,-2,Bueno,24.466894689825907,0,1
1148,23,4154,-1,Bueno,19.854030535180527,0,1
1510,59,3857,-2,Bueno,18.154517436722426,0,0
717,31,4836,-3,Bueno,13.679803652728534,0,0
390,-2,260,1,Regular,7.7468703074868515,0,0
919,29,3271,-3,Bueno,27.125925023150206,1,1
975,61,4571,-5,Bueno,33.09730288234647,1,1
310,18,2859,-6,Bueno,3.0765798515060636,1,0
752,31,5140,-4,Bueno,8.959438321177117,0,0
1077,29,4888,2,Bueno,17.45188332119638,1,0
866,11,7641,-5,Bueno,30.83359032279503,1,0
399,31,436,-4,Malo,37.943959901069775,1,1
-891,17,3999,-2,Malo,11.717142590563107,0,0
1915,46,4739,-1,Bueno,7.584841748954294,1,1
145,27,5699,-2,Malo,29.712076884387752,1,1
1527,2,3227,-5,Malo,16.83699094163435,0,1
280,30,3551,-4,Bueno,6.9410905679065715,1,0
-45,53,3186,0,Bueno,16.38090485733578,1,1
-299,43,3234,-1,Bueno,13.861176021893202,1,1
1831,26,7503,-4,Bueno,-1.0380300574941517,0,0
1044,25,6585,-1,Bueno,2.9145229035281854,0,0
2357,30,7284,-5,Bueno,8.954765550193164,0,1
561,83,3976,-1,Bueno,15.862215826972792,0,1
1093,32,1766,-1,Regular,22.841297292796014,0,1
677,19,2368,-1,Malo,20.309442902129394,0,0
-453,-3,3721,-5,Malo,18.632607723722266,1,1
1154,2,-733,-8,Malo,6.663173155427153,1,0
758,18,-674,-2,Regular,9.083289426255462,0,1
1004,-2,3498,-6,Malo,28.623921895206998,0,0
2010,20,5741,-3,Bueno,9.46466373024036,1,0
637,23,2009,-5,Malo,12.485018923607958,0,1
80,36,5842,-1,Bueno,14.508250145793742,0,1
1222,6,2611,-6,Malo,25.256583709750323,1,1
1311,27,3918,-3,Bueno,25.11650164843504,1,1
1106,-11,3997,-3,Bueno,50.04192934626618,0,0
432,18,6657,-3,Bueno,5.674012849236763,1,0
1745,25,5364,-1,Bueno,24.88453006180486,1,1
1446,11,785,2,Regular,15.834823848522642,1,0
-165,56,2439,-2,Bueno,24.145322784371807,1,0
2049,28,2386,-4,Bueno,10.548228484402053,0,1
43,32,3751,-4,Bueno,9.510739783650575,1,0
2481,26,2427,-3,Malo,14.891728682491054,1,0
858,16,3507,-2,Malo,23.352871727169408,0,0
573,32,5987,-4,Bueno,17.889035333327275,1,1
801,20,2280,-7,Bueno,11.120393636414029,0,0
-983,39,3909,-3,Malo,25.078057181568045,1,0
144,18,6613,-4,Bueno,13.124761622258687,1,1
1358,39,93,-3,Malo,17.35278643376675,1,1
1000,15,3751,-1,Bueno,22.91284865870529,0,0
1798,-9,5199,-4,Malo,10.750200276029265,1,1
2207,24,4739,-4,Bueno,3.6791232875632582,1,1
670,28,2807,-1,Bueno,18.09194441244427,0,0
1564,29,5249,-2,Bueno,23.142857370644585,1,1
308,6,3549,-1,Bueno,22.332862595853605,1,1
1437,44,1451,-3,Malo,16.65173739964852,0,1
2055,29,414,-1,Regular,16.970780080088915,0,0
920,33,-449,0,Regular,11.80831242018478,1,1
1340,31,2382,-3,Bueno,9.171828363327563,0,0
1274,48,3503,-1,Bueno,13.738310162256802,0,0
1632,39,4006,-2,Bueno,17.45554116465223,0,0
1093,71,4456,-1,Bueno,7.262404755281806,0,0
313,30,579,-3,Malo,13.13838240504191,0,0
1334,32,6355,-1,Bueno,8.416405886757445,1,1
-202,15,3636,-2,Bueno,20.977580039320237,0,0
651,32,2807,-2,Bueno,21.093677015675866,1,0
1481,19,6006,-2,Bueno,28.068701521358424,0,1
1192,47,3280,-1,Bueno,12.665858387749179,1,1
2154,19,3375,1,Regular,10.653143078105064,0,0
979,62,4350,-3,Bueno,16.305540930391267,1,0
1235,27,4992,-2,Bueno,8.337350026992207,1,1
1347,15,3101,-4,Bueno,28.66980185703369,0,0
620,45,4653,-3,Bueno,17.33183161147423,0,0
1099,52,4323,-1,Bueno,13.581740355607565,0,0
2371,64,4764,-7,Bueno,15.968793016065263,0,1
-20,55,3556,-2,Malo,13.663184748070858,1,0
2130,55,5103,-2,Bueno,24.889202307282435,1,1
1631,27,2041,0,Regular,24.359894708944744,1,1
2156,38,5445,-3,Bueno,23.61638658856971,1,0
1313,33,2815,-4,Malo,14.00421301634767,1,1
1344,44,2090,-4,Bueno,28.977389422758257,1,1
802,14,6118,-3,Bueno,-1.9223573947503088,1,0
3100,30,3195,-1,Regular,16.698109268725617,1,1
561,30,4763,-3,Malo,26.542565499904107,1,1
704,20,3178,-3,Malo,14.0631510755211,1,1
2049,38,2966,-2,Regular,21.785511906420787,0,0
151,65,7542,-3,Bueno,11.755512260457921,1,0
1764,36,4359,-2,Bueno,10.959461218395576,1,0
741,36,7403,-5,Bueno,-3.722490611640142,0,1
1232,42,5610,2,Regular,11.044693150312927,0,0
2138,23,2014,-6,Bueno,18.073239577227895,1,1
-92,-2,995,-8,Malo,12.202850932374574,0,0
469,47,3336,-2,Malo,19.779572594063946,1,0
-48,13,971,-7,Malo,10.77207450171277,0,0
1356,29,1923,-4,Malo,20.65900313487653,1,1
1498,47,2916,1,Regular,11.576367712795655,1,0
678,34,1949,-2,Malo,10.31668365982194,1,0
171,28,5159,-5,Bueno,4.944745481882516,1,1
660,13,1179,-5,Bueno,13.41505975150643,0,1
1689,-4,4357,0,Bueno,29.522750179793807,0,1
-84,42,4306,-4,Bueno,15.2731548104853,0,0
3139,52,5291,-2,Regular,5.612580846573202,1,1
-243,-2,3197,-5,Bueno,11.32804278702141,0,1
139,29,339,-6,Malo,15.285442785362457,0,1
509,24,3797,-1,Bueno,11.323160304644386,0,0
767,21,5431,-3,Bueno,17.36604944908295,1,0
1085,25,1708,-2,Malo,21.386104402488026,1,0
1602,41,8039,-1,Bueno,15.939269789222706,1,0
2727,9,867,-2,Regular,17.727029957004696,0,1
1866,50,4766,-2,Bueno,20.324023765951075,1,0
2180,53,6366,-1,Bueno,8.08740261207981,1,1
538,65,2613,-3,Regular,22.519015249976512,1,1
677,42,3469,0,Bueno,34.88003901661871,0,0
624,72,2749,-8,Malo,16.124067004802168,1,1
420,10,3910,-7,Malo,7.890932302370323,1,1
127,30,998,0,Malo,22.775375888041957,0,0
2496,6,426,0,Regular,9.116228599588966,1,0
682,32,3955,-5,Bueno,26.46518627376492,1,0
378,27,2376,-5,Malo,34.60066651195997,1,1
2574,30,8285,-4,Bueno,19.62668102886586,1,1
200,13,1850,-1,Bueno,16.199630695779575,1,1
39,59,7356,-2,Bueno,20.47732306875544,1,0
1931,37,437,-1,Malo,27.4496173755002,0,0
606,18,2662,-5,Malo,17.852970339542807,0,1
1046,50,1867,-1,Bueno,4.229274251608159,0,0
-127,31,4943,-2,Bueno,9.846849271896257,0,0
797,35,-992,-4,Bueno,17.167536825313043,1,0
1070,22,6022,-1,Bueno,14.07679433236964,0,1
2756,20,5780,-5,Bueno,6.98041616666505,0,0
934,40,3012,0,Regular,15.892179748968458,0,0
99,40,1133,-5,Malo,13.299737284265088,1,1
2640,-4,4914,-5,Bueno,1.9583535856425147,1,0
2152,15,2036,-1,Bueno,25.196434887913533,0,1
1963,54,4185,-3,Bueno,18.64865717605086,0,0
1079,2,8647,-6,Bueno,2.0682891451777907,0,1
1429,6,5382,0,Bueno,28.453581367769708,0,0
1368,19,2919,-1,Regular,18.16351284945728,0,0
2129,13,7485,-1,Bueno,20.096051783370612,0,0
539,35,5530,-4,Bueno,16.90575235196593,0,0
1195,35,-1210,0,Regular,3.5779053418411486,1,1
1490,34,3291,-2,Malo,30.022729243465726,1,1
2708,19,265,-1,Regular,0.038852173448720606,0,1
1254,44,3963,-1,Bueno,13.464132193732482,0,0
1477,18,4090,1,Bueno,23.09993275024317,1,0
860,2,3104,-3,Bueno,26.97198558417919,1,0
-155,50,4031,-2,Bueno,26.619946550232953,1,0
536,47,4423,-2,Bueno,27.85237532740016,0,0
441,29,476,0,Malo,28.233935639604628,0,1
1510,47,336,-3,Regular,16.511287557042323,1,0
337,27,2771,-4,Bueno,19.32301278702005,0,0
798,38,2691,-2,Bueno,20.393321614559518,1,1
1865,33,3340,0,Malo,19.498412561333602,1,0
326,5,4102,-3,Malo,24.70196350354053,0,1
1433,51,3535,-5,Bueno,11.004939618896858,1,1
1946,31,2607,-2,Malo,18.858332298666735,0,0
677,34,6004,-1,Bueno,0.9659303904587877,1,0
1836,43,2901,-2,Regular,12.520048274270087,0,0
2137,43,4558,-2,Bueno,15.262205189000467,0,1
1702,50,4751,-2,Bueno,5.317597911202631,0,0
2875,3,-776,0,Regular,2.0994489814807213,1,0
2022,49,6713,-1,Bueno,9.46880255033146,1,1
